prefix_hex,prefix_u32_le,accx,accy,accz,gyrx,gyry,gyrz
FF-0F-F6-00,16125951,360,-156,16754,-24,-4,-10
FF-0F-F7-00,16191487,334,-184,16734,-24,-4,-10
FF-0F-F8-00,16257023,368,-180,16716,-26,-3,-10
FF-0F-F9-00,16322559,356,-130,16656,-26,-3,-10
FF-0F-FA-00,16388095,410,-122,16834,-24,-4,-10
FF-0F-FB-00,16453631,378,-128,16770,-24,-4,-10
FF-0F-FC-00,16519167,410,-140,16620,-25,-4,-10
FF-0F-FD-00,16584703,320,-164,16678,-25,-4,-10
FF-0F-FE-00,16650239,354,-108,16786,-25,-4,-9
FF-0F-FF-00,16715775,398,-184,16784,-25,-4,-9
FF-0F-00-01,16781311,406,-142,16750,-23,-6,-10
FF-0F-01-01,16846847,348,-130,16690,-23,-6,-10
FF-0F-02-01,16912383,354,-122,16692,-24,-3,-11
FF-0F-03-01,16977919,380,-128,16716,-24,-3,-11
FF-0F-04-01,17043455,392,-146,16882,-24,-4,-10
FF-0F-05-01,17108991,366,-154,16792,-24,-4,-10
FF-0F-06-01,17174527,372,-210,16678,-24,-5,-9
FF-0F-07-01,17240063,378,-118,16778,-24,-5,-9
FF-0F-08-01,17305599,400,-162,16716,-24,-3,-11
FF-0F-09-01,17371135,336,-128,16726,-24,-3,-11
FF-0F-0A-01,17436671,366,-176,16728,-24,-5,-10
FF-0F-0B-01,17502207,362,-180,16714,-24,-5,-10
FF-0F-0C-01,17567743,384,-168,16788,-24,-3,-10
FF-0F-0D-01,17633279,378,-130,16716,-24,-3,-10
FF-0F-0E-01,17698815,330,-118,16742,-24,-3,-10
FF-0F-0F-01,17764351,362,-130,16734,-24,-4,-10
FF-0F-10-01,17829887,372,-154,16722,-24,-4,-10
FF-0F-11-01,17895423,376,-118,16772,-24,-5,-9
FF-0F-12-01,17960959,406,-132,16672,-24,-5,-9
FF-0F-13-01,18026495,382,-176,16706,-24,-4,-9
FF-0F-14-01,18092031,402,-152,16778,-24,-4,-9
FF-0F-15-01,18157567,354,-122,16722,-25,-5,-9
FF-0F-16-01,18223103,400,-112,16678,-25,-5,-9
FF-0F-17-01,18288639,376,-172,16738,-24,-3,-9
FF-0F-18-01,18354175,354,-152,16758,-24,-3,-9
FF-0F-19-01,18419711,348,-166,16696,-24,-4,-10
FF-0F-1A-01,18485247,344,-156,16680,-24,-4,-10
FF-0F-1B-01,18550783,386,-124,16674,-24,-3,-9
FF-0F-1C-01,18616319,372,-154,16730,-24,-3,-9
FF-0F-1D-01,18681855,382,-180,16778,-24,-4,-10
FF-0F-1E-01,18747391,354,-146,16746,-24,-4,-10
FF-0F-1F-01,18812927,400,-118,16730,-24,-5,-10
FF-0F-20-01,18878463,340,-156,16772,-24,-5,-10
FF-0F-21-01,18943999,376,-168,16702,-25,-4,-10
FF-0F-22-01,19009535,410,-158,16738,-25,-4,-10
FF-0F-23-01,19075071,386,-170,16738,-23,-4,-11
FF-0F-24-01,19140607,372,-156,16758,-23,-4,-11
FF-0F-25-01,19206143,376,-148,16778,-24,-3,-10
FF-0F-26-01,19271679,386,-148,16740,-24,-3,-10
FF-0F-27-01,19337215,378,-142,16716,-24,-4,-10
FF-0F-28-01,19402751,372,-176,16716,-24,-4,-10
FF-0F-29-01,19468287,372,-136,16512,-25,-4,-9
FF-0F-2A-01,19533823,376,-156,16738,-25,-4,-9
FF-0F-2B-01,19599359,396,-152,16640,-24,-4,-10
FF-0F-2C-01,19664895,378,-130,16654,-24,-4,-10
FF-0F-2D-01,19730431,338,-106,16868,-24,-4,-11
FF-0F-2E-01,19795967,354,-152,16834,-24,-4,-11
FF-0F-2F-01,19861503,352,-152,16674,-24,-4,-11
FF-0F-30-01,19927039,390,-146,16686,-23,-4,-9
FF-0F-31-01,19992575,280,-166,16692,-23,-4,-9
FF-0F-32-01,20058111,344,-162,16792,-25,-3,-10
FF-0F-33-01,20123647,330,-138,16738,-25,-3,-10
FF-0F-34-01,20189183,396,-148,16714,-24,-3,-9
FF-0F-35-01,20254719,372,-132,16750,-24,-3,-9
FF-0F-36-01,20320255,384,-96,16754,-24,-4,-9
FF-0F-37-01,20385791,400,-180,16686,-24,-4,-9
FF-0F-38-01,20451327,360,-132,16692,-24,-4,-10
FF-0F-39-01,20516863,382,-168,16764,-24,-4,-10
FF-0F-3A-01,20582399,392,-104,16720,-25,-5,-9
FF-0F-3B-01,20647935,354,-132,16722,-25,-5,-9
FF-0F-3C-01,20713471,392,-138,16770,-24,-4,-10
FF-0F-3D-01,20779007,388,-88,16734,-24,-4,-10
FF-0F-3E-01,20844543,404,-148,16752,-25,-4,-10
FF-0F-3F-01,20910079,384,-154,16726,-25,-4,-10
FF-0F-40-01,20975615,378,-156,16728,-24,-4,-9
FF-0F-41-01,21041151,410,-146,16734,-24,-4,-9
FF-0F-42-01,21106687,344,-114,16706,-24,-4,-10
FF-0F-43-01,21172223,388,-166,16776,-24,-4,-10
FF-0F-44-01,21237759,354,-138,16704,-24,-4,-10
FF-0F-45-01,21303295,320,-104,16692,-24,-4,-10
FF-0F-46-01,21368831,378,-162,16720,-24,-4,-9
FF-0F-47-01,21434367,358,-178,16710,-24,-4,-9
FF-0F-48-01,21499903,336,-154,16746,-25,-2,-9
FF-0F-49-01,21565439,354,-128,16738,-25,-2,-9
FF-0F-4A-01,21630975,374,-132,16710,-24,-3,-10
FF-0F-4B-01,21696511,388,-112,16786,-24,-3,-10
FF-0F-4C-01,21762047,368,-178,16706,-25,-4,-10
FF-0F-4D-01,21827583,386,-196,16710,-25,-4,-10
FF-0F-4E-01,21893119,366,-186,16704,-25,-4,-10
FF-0F-4F-01,21958655,390,-156,16792,-24,-4,-9
FF-0F-50-01,22024191,390,-156,16744,-24,-4,-9
FF-0F-51-01,22089727,402,-114,16754,-24,-5,-10
FF-0F-52-01,22155263,376,-202,16738,-24,-5,-10
FF-0F-53-01,22220799,382,-146,16714,-25,-4,-10
FF-0F-54-01,22286335,382,-138,16730,-25,-4,-10
FF-0F-55-01,22351871,378,-138,16728,-24,-3,-11
FF-0F-56-01,22417407,386,-168,16786,-24,-3,-11
FF-0F-57-01,22482943,426,-154,16762,-24,-3,-9
FF-0F-58-01,22548479,354,-180,16728,-24,-3,-9
FF-0F-59-01,22614015,366,-148,16678,-23,-3,-9
FF-0F-5A-01,22679551,378,-184,16752,-23,-3,-9
FF-0F-5B-01,22745087,382,-118,16752,-25,-4,-8
FF-0F-5C-01,22810623,358,-128,16714,-25,-4,-8
FF-0F-5D-01,22876159,420,-122,16782,-25,-5,-9
FF-0F-5E-01,22941695,384,-148,16772,-25,-5,-9
