prefix_hex,prefix_u32_le,accx,accy,accz,gyrx,gyry,gyrz
FF-0F-1F-00,2035711,-312,-2652,-15936,-26,-4,-11
FF-0F-20-00,2101247,-258,-2646,-15976,-26,-4,-11
FF-0F-21-00,2166783,-314,-2616,-15962,-24,-5,-9
FF-0F-22-00,2232319,-338,-2616,-15888,-24,-5,-9
FF-0F-23-00,2297855,-262,-2658,-15872,-21,-4,-10
FF-0F-24-00,2363391,-294,-2612,-15972,-21,-4,-10
FF-0F-25-00,2428927,-334,-2570,-16022,-23,-5,-10
FF-0F-26-00,2494463,-310,-2598,-15814,-23,-5,-10
FF-0F-27-00,2559999,-304,-2658,-15828,-23,-5,-10
FF-0F-28-00,2625535,-318,-2624,-15968,-25,-5,-9
FF-0F-29-00,2691071,-342,-2590,-15950,-25,-5,-9
FF-0F-2A-00,2756607,-304,-2636,-15878,-22,-5,-11
FF-0F-2B-00,2822143,-354,-2592,-15900,-22,-5,-11
FF-0F-2C-00,2887679,-296,-2648,-15932,-22,-5,-10
FF-0F-2D-00,2953215,-318,-2560,-15910,-22,-5,-10
FF-0F-2E-00,3018751,-280,-2552,-15992,-23,-4,-10
FF-0F-2F-00,3084287,-314,-2636,-15840,-23,-4,-10
FF-0F-30-00,3149823,-296,-2598,-15894,-24,-5,-11
FF-0F-31-00,3215359,-324,-2608,-15918,-24,-5,-11
FF-0F-32-00,3280895,-290,-2602,-15946,-23,-5,-10
FF-0F-33-00,3346431,-330,-2622,-15910,-23,-5,-10
FF-0F-34-00,3411967,-288,-2582,-15846,-23,-5,-10
FF-0F-35-00,3477503,-358,-2676,-15984,-23,-5,-10
FF-0F-36-00,3543039,-310,-2622,-15924,-21,-4,-10
FF-0F-37-00,3608575,-336,-2556,-15876,-21,-4,-10
FF-0F-38-00,3674111,-342,-2542,-15868,-24,-6,-10
FF-0F-39-00,3739647,-348,-2644,-15964,-24,-6,-10
FF-0F-3A-00,3805183,-296,-2572,-16018,-22,-4,-10
FF-0F-3B-00,3870719,-334,-2632,-15904,-22,-4,-10
FF-0F-3C-00,3936255,-304,-2606,-15912,-21,-4,-11
FF-0F-3D-00,4001791,-296,-2646,-15864,-21,-4,-11
FF-0F-3E-00,4067327,-306,-2546,-15972,-25,-4,-9
FF-0F-3F-00,4132863,-372,-2684,-15894,-25,-4,-9
FF-0F-40-00,4198399,-300,-2796,-15880,-22,-4,-8
FF-0F-41-00,4263935,-300,-2604,-16048,-22,-4,-8
FF-0F-42-00,4329471,-342,-2602,-16204,-26,-5,-8
FF-0F-43-00,4395007,-324,-2668,-16096,-26,-5,-8
FF-0F-44-00,4460543,-294,-2594,-15990,-23,-4,-8
FF-0F-45-00,4526079,-300,-2528,-15910,-23,-4,-8
FF-0F-46-00,4591615,-352,-2586,-15914,-23,-4,-8
FF-0F-47-00,4657151,-336,-2582,-15814,-24,-3,-10
FF-0F-48-00,4722687,-306,-2588,-15878,-24,-3,-10
FF-0F-49-00,4788223,-334,-2618,-15938,-23,-5,-9
FF-0F-4A-00,4853759,-294,-2606,-15952,-23,-5,-9
FF-0F-4B-00,4919295,-324,-2614,-15922,-24,-5,-8
FF-0F-4C-00,4984831,-286,-2530,-16010,-24,-5,-8
FF-0F-4D-00,5050367,-290,-2598,-15836,-25,-5,-8
FF-0F-4E-00,5115903,-340,-2622,-16030,-25,-5,-8
FF-0F-4F-00,5181439,-330,-2584,-16006,-23,-3,-9
FF-0F-50-00,5246975,-300,-2640,-16020,-23,-3,-9
FF-0F-51-00,5312511,-290,-2628,-15970,-23,-5,-9
FF-0F-52-00,5378047,-288,-2632,-16032,-23,-5,-9
FF-0F-53-00,5443583,-294,-2636,-15954,-22,-4,-10
FF-0F-54-00,5509119,-330,-2590,-15970,-22,-4,-10
FF-0F-55-00,5574655,-328,-2620,-15996,-24,-4,-10
FF-0F-56-00,5640191,-312,-2626,-15876,-24,-4,-10
